net/minecraft/network/login/client/C00PacketLoginStart	jw
net/minecraft/network/play/server/S11PacketSpawnExperienceOrb	fx
net/minecraft/command/server/CommandTestFor	by
net/minecraft/item/ItemCarrotOnAStick	abp
net/minecraft/enchantment/EnchantmentArrowInfinite	afo
net/minecraft/init/Blocks	ajn
net/minecraft/client/resources/SkinManager$SkinAvailableCallback	bro
net/minecraft/world/gen/structure/StructureStrongholdPieces$RoomCrossing	auv
net/minecraft/world/storage/WorldInfo$2	ayu
net/minecraft/util/Session	bbs
net/minecraft/client/gui/inventory/GuiFurnace	bfr
net/minecraft/client/network/OldServerPinger	bjq
net/minecraft/client/renderer/entity/RenderXPOrb	bnp
net/minecraft/dispenser/BehaviorProjectileDispense	kk
net/minecraft/network/play/server/S32PacketConfirmTransaction	gl
net/minecraft/dispenser/BehaviorDefaultDispenseItem	cm
net/minecraft/util/FoodStats	zr
net/minecraft/entity/ai/EntityAIOwnerHurtByTarget	vs
net/minecraft/world/gen/feature/WorldGenDeadBush	ark
net/minecraft/block/BlockSkull	anl
net/minecraft/block/Block$SoundType	ajm
net/minecraft/world/gen/structure/MapGenStructureData	avj
net/minecraft/client/gui/GuiScreenResourcePacks	bgf
net/minecraft/client/particle/EntityFireworkStarterFX	bke
net/minecraft/entity/passive/EntityChicken	wg
net/minecraft/entity/EntityList$EntityEggInfo	sh
net/minecraft/server/management/ServerConfigurationManager	oi
net/minecraft/network/status/client/C00PacketServerQuery	kj
net/minecraft/block/BlockColored	aka
net/minecraft/creativetab/CreativeTabs$6	acc
net/minecraft/enchantment/EnchantmentHelper$ModifierDamage	agb
net/minecraft/client/resources/data/AnimationMetadataSectionSerializer	bsb
net/minecraft/client/particle/EntityFireworkSparkFX	bkd
net/minecraft/client/renderer/entity/RenderItem$4	boc
net/minecraft/entity/item/EntityEnderCrystal	wz
net/minecraft/world/gen/feature/WorldGenVines	asr
net/minecraft/tileentity/TileEntity$1	aos
net/minecraft/block/BlockEndPortal	akt
net/minecraft/item/ItemFishingRod	acv
net/minecraft/world/ChunkCoordIntPair	agu
net/minecraft/block/material/MaterialLogic	awq
net/minecraft/client/audio/ISound$AttenuationType	bsu
net/minecraft/client/renderer/entity/RenderSpider	bov
net/minecraft/client/multiplayer/GuiConnecting$1	bcy
net/minecraft/client/particle/EntitySnowShovelFX	bkw
net/minecraft/realms/RealmsAnvilLevelStorageSource	net/minecraft/realms/RealmsAnvilLevelStorageSource
net/minecraft/entity/ai/attributes/RangedAttribute	to
net/minecraft/stats/StatList	pp
net/minecraft/server/dedicated/PropertyManager	lq
net/minecraft/network/play/server/S1EPacketRemoveEntityEffect	hr
net/minecraft/nbt/NBTSizeTracker	ds
net/minecraft/block/BlockGrass	alh
net/minecraft/item/ItemMinecart	adj
net/minecraft/client/audio/SoundPoolEntry	bti
net/minecraft/client/shader/ShaderGroup	bpj
net/minecraft/world/gen/NoiseGenerator	awp
net/minecraft/client/gui/GuiOptions	bdm
net/minecraft/client/model/ModelGhast	bhl
net/minecraft/client/entity/EntityPlayerSP	blk
net/minecraft/server/gui/PlayerListComponent	me
net/minecraft/network/NettyEncryptionTranslator	eg
net/minecraft/command/server/CommandBroadcast	ah
net/minecraft/entity/item/EntityMinecartChest	xm
net/minecraft/realms/Tezzelator	net/minecraft/realms/Tezzelator
net/minecraft/world/gen/structure/MapGenNetherBridge$Start	ate
net/minecraft/tileentity/TileEntityFlowerPot	apf
net/minecraft/block/BlockGlowstone	alg
net/minecraft/world/gen/layer/GenLayerAddSnow	axd
net/minecraft/client/gui/GuiSnooper	bea
net/minecraft/entity/monster/EntityEnderman	ya
net/minecraft/entity/ai/EntityAIControlledByPlayer	ub
net/minecraft/util/ThreadSafeBoundList	qc
net/minecraft/server/gui/MinecraftServerGui$5	md
net/minecraft/util/ChunkCoordinates	r
net/minecraft/world/gen/structure/MapGenScatteredFeature	atx
net/minecraft/world/chunk/Chunk$1	apy
net/minecraft/block/BlockCompressed	alz
net/minecraft/world/gen/layer/GenLayerShore	axw
net/minecraft/client/Minecraft$14	bau
net/minecraft/entity/NpcMerchant	yt
net/minecraft/entity/ai/EntityAIMoveTowardsTarget	uu
net/minecraft/util/WeightedRandom	qv
net/minecraft/entity/player/EntityPlayerMP	mw
net/minecraft/network/play/client/C0EPacketClickWindow	ix
net/minecraft/network/NetworkStatistics$PacketStatData	ey
net/minecraft/command/server/CommandMessage	az
net/minecraft/block/BlockOre	amn
net/minecraft/inventory/ContainerPlayer$1	aaq
net/minecraft/world/biome/BiomeGenOcean	aio
net/minecraft/world/gen/structure/StructureStrongholdPieces$SwitchDoor	aul
net/minecraft/client/stream/TwitchStream	buo
net/minecraft/client/resources/DefaultResourcePack	bqp
net/minecraft/client/Minecraft$13	bat
net/minecraft/client/gui/GuiKeyBindingList	bes
net/minecraft/client/model/ModelEnderCrystal	bir
net/minecraft/client/renderer/tileentity/TileEntityRendererPiston	bmq
net/minecraft/entity/ai/EntityAICreeperSwell	vi
net/minecraft/profiler/PlayerUsageSnooper$1	rj
net/minecraft/network/NetHandlerPlayServer$SwitchEnumState	nk
net/minecraft/network/play/client/C09PacketHeldItemChange	jl
net/minecraft/event/HoverEvent$Action	fm
net/minecraft/command/server/CommandSetDefaultSpawnpoint	bn
net/minecraft/item/ItemBlockWithMetadata	abe
net/minecraft/item/crafting/RecipesIngots	afd
net/minecraft/block/BlockContainer	ajc
net/minecraft/client/resources/ResourcePackRepository$1	brd
net/minecraft/world/gen/structure/StructureStrongholdPieces$2	auk
net/minecraft/world/storage/MapData$MapInfo	ayj
net/minecraft/client/renderer/OpenGlCapsChecker	bbh
net/minecraft/client/gui/inventory/GuiBrewingStand	bfg
net/minecraft/client/multiplayer/WorldClient	bjf
net/minecraft/client/renderer/entity/RenderBoat	bne
net/minecraft/network/play/server/S10PacketSpawnPainting	ga
net/minecraft/command/CommandWeather	cb
net/minecraft/entity/projectile/EntityLargeFireball	zg
net/minecraft/entity/ai/EntityAISit	vh
net/minecraft/creativetab/CreativeTabs$12	abx
net/minecraft/block/BlockRedstoneWire	ana
net/minecraft/client/gui/GuiMultiplayer	bfz
net/minecraft/client/particle/EntityDropParticleFX	bjy
net/minecraft/inventory/ContainerBrewingStand	zz
net/minecraft/world/gen/feature/WorldGenHellLava	ars
net/minecraft/block/BlockStaticLiquid	ant
net/minecraft/creativetab/CreativeTabs$11	abw
net/minecraft/enchantment/EnchantmentHelper	afv
net/minecraft/block/BlockCake	aju
net/minecraft/world/gen/structure/StructureVillagePieces$Field1	avr
net/minecraft/world/storage/MapStorage	azq
net/minecraft/client/gui/GuiStreamIndicator	bco
net/minecraft/client/resources/data/IMetadataSectionSerializer	brv
net/minecraft/client/renderer/entity/RenderBiped	bnw
net/minecraft/entity/passive/EntityPig	wo
net/minecraft/command/IEntitySelector$ArmoredMob	sp
net/minecraft/server/management/UserListBansEntry	oq
net/minecraft/init/Bootstrap$14	kr
net/minecraft/network/play/server/S40PacketDisconnect	gs
net/minecraft/util/ObjectIntIdentityMap	ct
net/minecraft/realms/RealmsEditBox	net/minecraft/realms/RealmsEditBox
net/minecraft/world/gen/feature/WorldGenPumpkin	asg
net/minecraft/block/BlockVine	aoh
net/minecraft/block/BlockRailDetector	aki
net/minecraft/item/ItemEgg	ack
net/minecraft/enchantment/EnchantmentThorns	agj
net/minecraft/world/gen/structure/StructureVillagePieces$Well	awf
net/minecraft/client/resources/data/TextureMetadataSectionSerializer	bsj
net/minecraft/client/renderer/entity/RenderLiving	bok
net/minecraft/client/gui/GuiOptionSlider	bcn
net/minecraft/client/gui/stream/GuiIngestServers	bgm
net/minecraft/client/particle/EntityNoteFX	bkl
net/minecraft/entity/boss/EntityWither	xc
net/minecraft/entity/EntityCreature	td
net/minecraft/stats/StatBasic	pe
net/minecraft/network/play/server/S14PacketEntity$S15PacketEntityRelMove	hg
net/minecraft/nbt/NBTTagCompound	dh
net/minecraft/world/gen/structure/StructureVillagePieces$Road	awe
net/minecraft/client/gui/GuiCreateWorld	bdb
net/minecraft/server/gui/MinecraftServerGui	ly
net/minecraft/network/play/server/S04PacketEntityEquipment	hz
net/minecraft/world/gen/structure/StructureMineshaftPieces$Corridor	asy
net/minecraft/tileentity/TileEntityComparator	aoz
net/minecraft/world/gen/layer/GenLayerDeepOcean	awx
net/minecraft/client/gui/GuiDownloadTerrain	bdu
net/minecraft/client/model/ModelOcelot	bht
net/minecraft/client/renderer/tileentity/TileEntityRendererChestHelper	bls
net/minecraft/command/CommandXP	ap
net/minecraft/entity/ai/EntityMinecartMobSpawner$1	xu
net/minecraft/entity/ai/EntityMoveHelper	tv
net/minecraft/util/HttpUtil$1	pw
net/minecraft/server/dedicated/DedicatedServer$4	lx
net/minecraft/crash/CrashReport$5	g
net/minecraft/world/gen/structure/StructureNetherBridgePieces$Crossing2	atm
net/minecraft/tileentity/TileEntitySkull	apn
net/minecraft/block/BlockHugeMushroom	alo
net/minecraft/item/EnumRarity	adq
net/minecraft/world/Teleporter	ahp
net/minecraft/world/gen/layer/IntCache	axl
net/minecraft/client/renderer/ActiveRenderInfo	baj
net/minecraft/client/audio/SoundHandler	btp
net/minecraft/client/renderer/texture/DynamicTexture	bpq
net/minecraft/client/util/RenderDistanceSorter	blr
net/minecraft/entity/IRangedAttackMob	yi
net/minecraft/entity/ai/EntityAITasks	uj
net/minecraft/util/IProgressUpdate	qk
net/minecraft/world/demo/DemoWorldManager	ml
net/minecraft/network/play/server/S20PacketEntityProperties$Snapshot	im
net/minecraft/network/NetworkManager$InboundHandlerTuplePacketListener	en
net/minecraft/command/CommandEnchant	ao
net/minecraft/block/BlockMushroom	amc
net/minecraft/item/ItemMonsterPlacer	aee
net/minecraft/inventory/ContainerWorkbench	aaf
net/minecraft/world/biome/BiomeGenHills	aid
net/minecraft/world/gen/structure/ComponentScatteredFeaturePieces$1	aua
net/minecraft/client/stream/BroadcastController$BroadcastListener	bud
net/minecraft/client/renderer/texture/TextureAtlasSprite$1	bqe
net/minecraft/client/gui/achievement/GuiAchievement	beh
net/minecraft/client/model/ModelSpider	big
net/minecraft/network/play/client/C02PacketUseEntity	ja
net/minecraft/network/INetHandler	fb
net/minecraft/command/server/CommandOp	bc
net/minecraft/block/BlockPressurePlate$Sensitivity	amv
net/minecraft/item/crafting/RecipesDyes	aex
net/minecraft/inventory/Slot	aay
net/minecraft/world/biome/BiomeGenTaiga	aiw
net/minecraft/command/CommandBase	y
net/minecraft/util/ResourceLocation	bqx
net/minecraft/client/network/NetHandlerLoginClient	biz
net/minecraft/client/renderer/culling/ClippingHelper	bmy
net/minecraft/network/login/server/S01PacketEncryptionRequest	jt
net/minecraft/network/play/server/S08PacketPlayerPosLook	fu
net/minecraft/command/server/CommandTeleport	bv
net/minecraft/realms/RealmsConnect	net/minecraft/realms/RealmsConnect
net/minecraft/item/ItemBow	abm
net/minecraft/block/BlockPressurePlate	amu
net/minecraft/world/gen/structure/StructureStrongholdPieces$PortalRoom	aus
net/minecraft/world/storage/SaveFormatOld	ayr
net/minecraft/util/ScreenShotHelper	bbp
net/minecraft/client/renderer/InventoryEffectRenderer	bfo
net/minecraft/client/multiplayer/ServerData	bjn
net/minecraft/client/renderer/entity/RenderEnderman	bnm
net/minecraft/entity/projectile/EntityPotion	zo
net/minecraft/entity/ai/EntityAINearestAttackableTarget$1	vp
net/minecraft/util/EntityDamageSourceIndirect	rq
net/minecraft/server/management/BanEntry	nr
net/minecraft/world/gen/feature/WorldGenCactus	arh
net/minecraft/block/BlockSandStone	ani
net/minecraft/item/ItemGlassBottle	abl
net/minecraft/item/crafting/RecipesTools	afk
net/minecraft/block/Block$1	ajj
net/minecraft/world/gen/structure/MapGenStructure$2	avg
net/minecraft/world/storage/SaveFormatComparator	azf
net/minecraft/client/gui/GuiTextField	bcd
net/minecraft/client/resources/SkinManager$1	brk
net/minecraft/client/renderer/entity/RenderDragon	bnl
net/minecraft/entity/passive/EntityAmbientCreature	wd
net/minecraft/entity/Entity$EnumEntitySize	se
net/minecraft/server/management/PreYggdrasilConverter$6	of
net/minecraft/network/ServerStatusResponse$MinecraftProtocolVersionIdentifier$Serializer	kg
net/minecraft/network/play/server/S23PacketBlockChange	gh
net/minecraft/command/WrongUsageException	ci
net/minecraft/world/gen/structure/StructureVillagePieces$House2	avz
net/minecraft/realms/RealmsButton	net/minecraft/realms/RealmsButton
net/minecraft/client/gui/GuiNewChat	bcc
net/minecraft/client/gui/ServerListEntryLanDetected	bgb
net/minecraft/client/particle/EntityExplodeFX	bka
net/minecraft/entity/boss/IBossDisplayData	ww
net/minecraft/entity/EnumCreatureType	sx
net/minecraft/network/rcon/RConThreadQuery$Auth	oy
net/minecraft/init/Bootstrap$8	kz
net/minecraft/block/BlockDropper	akq
net/minecraft/item/ItemFirework	acs
net/minecraft/tileentity/MobSpawnerBaseLogic$WeightedRandomMinecart	agr
net/minecraft/client/audio/SoundList$SoundEntry$Type	bsr
net/minecraft/client/renderer/entity/RenderSkeleton	bos
net/minecraft/world/gen/structure/StructureVillagePieces$Church	avy
net/minecraft/scoreboard/ScoreObjective	azx
net/minecraft/client/gui/GuiYesNoCallback	bcv
net/minecraft/client/main/Main$1$1	bgu
net/minecraft/client/particle/EntityPortalFX	bkt
net/minecraft/server/management/PlayerPositionComparator	ln
net/minecraft/network/play/server/S38PacketPlayerListItem	ho
net/minecraft/nbt/NBTTagInt	dp
net/minecraft/entity/passive/EntityWolf	wv
net/minecraft/world/gen/feature/WorldGenTaiga2	asn
net/minecraft/block/BlockWoodSlab	aoo
net/minecraft/client/gui/GuiLanguage	bdj
net/minecraft/client/model/ModelCow	bhi
net/minecraft/client/entity/AbstractClientPlayer$SwitchType	blh
net/minecraft/command/server/CommandAchievement	ae
net/minecraft/entity/item/EntityFallingBlock	xj
net/minecraft/entity/ai/attributes/BaseAttribute	tk
net/minecraft/stats/StatBase$4	pl
net/minecraft/server/MinecraftServer$6	lm
net/minecraft/world/gen/structure/StructureMineshaftPieces$Stairs	atb
net/minecraft/tileentity/TileEntityDropper	apc
net/minecraft/block/BlockFlowerPot	ald
net/minecraft/item/ItemLead	adf
net/minecraft/world/World$3	ahe
net/minecraft/world/gen/layer/GenLayerEdge$Mode	axa
net/minecraft/client/multiplayer/ThreadLanServerPing	bte
net/minecraft/client/renderer/entity/RenderZombie	bpf
net/minecraft/server/gui/MinecraftServerGui$2	ma
net/minecraft/network/play/server/S06PacketUpdateHealth	ib
net/minecraft/nbt/JsonToNBT$Any	ec
net/minecraft/command/PlayerSelector	ad
net/minecraft/world/gen/structure/StructureNetherBridgePieces$Crossing	atu
net/minecraft/world/chunk/NibbleArray	apv
net/minecraft/block/BlockLiquid	alw
net/minecraft/item/ItemSpade	ady
net/minecraft/world/biome/BiomeGenBase$SpawnListEntry	ahx
net/minecraft/world/gen/layer/GenLayerRiverInit	axt
net/minecraft/client/renderer/StitcherException	bpy
net/minecraft/entity/ai/EntityAIMoveIndoors	ur
net/minecraft/world/WorldServer	mt
net/minecraft/network/play/client/C15PacketClientSettings	iu
net/minecraft/network/NetworkStatistics$1	ev
net/minecraft/command/CommandKill	aw
net/minecraft/block/BlockObsidian	amk
net/minecraft/item/ItemEditableBook	aem
net/minecraft/inventory/ContainerHorseInventory$1	aan
net/minecraft/world/biome/BiomeGenMesa	ail
net/minecraft/crash/CrashReportCategory$3	n
net/minecraft/client/stream/IngestServerTester$IngestTestState	bul
net/minecraft/client/renderer/texture/TextureCompass	bqm
net/minecraft/world/gen/layer/GenLayerRemoveTooMuchOcean	axs
net/minecraft/client/Minecraft$10	baq
net/minecraft/client/gui/achievement/GuiStats$StatsMobsList	bep
net/minecraft/client/model/ModelWolf	bio
net/minecraft/client/renderer/entity/RenderEnchantmentTable	bmn
net/minecraft/network/NetHandlerPlayServer	nh
net/minecraft/network/play/client/C07PacketPlayerDigging	ji
net/minecraft/util/IChatComponent	fj
net/minecraft/command/server/CommandScoreboard	bk
net/minecraft/entity/monster/EntityWitch	yp
net/minecraft/item/ItemArmor	abb
net/minecraft/world/chunk/storage/RegionFile$ChunkBuffer	aqi
net/minecraft/block/BlockNote	amj
net/minecraft/world/gen/structure/MapGenStronghold$Start	auh
net/minecraft/pathfinding/PathFinder	ayg
net/minecraft/client/Minecraft$8	bbe
net/minecraft/client/gui/inventory/GuiBeacon$Button	bfd
net/minecraft/client/network/NetHandlerPlayClient$1	bjc
net/minecraft/client/renderer/entity/RenderArrow	bnb
net/minecraft/entity/item/EntityEnderEye	zd
net/minecraft/entity/ai/EntityAIRestrictOpenDoor	ve
net/minecraft/util/IIcon	rf
net/minecraft/network/NetworkSystem$4	ng
net/minecraft/item/ItemAnvilBlock	aba
net/minecraft/world/storage/WorldInfo$7	ayz
net/minecraft/client/gui/MapItemRenderer	bbx
net/minecraft/inventory/ContainerRepair$2	zw
net/minecraft/entity/ai/RandomPositionGenerator	vx
net/minecraft/entity/passive/IAnimals	ry
net/minecraft/server/management/PreYggdrasilConverter	nz
net/minecraft/world/gen/feature/WorldGenShrub	arp
net/minecraft/block/BlockStainedGlass	anq
net/minecraft/creativetab/CreativeTabs	abt
net/minecraft/enchantment/EnchantmentDigging	afs
net/minecraft/block/BlockBush	ajr
net/minecraft/world/gen/structure/MapGenVillage$Start	avo
net/minecraft/client/resources/Locale	brs
net/minecraft/client/gui/Gui	bbw
net/minecraft/client/gui/GuiMerchant	bfv
net/minecraft/client/particle/EntityBreakingFX	bju
net/minecraft/client/renderer/entity/RenderGhast	bnt
net/minecraft/entity/monster/EntityGolem	wl
net/minecraft/command/IEntitySelector$3	sm
net/minecraft/server/management/UserList$1	on
net/minecraft/init/Bootstrap$11	ko
net/minecraft/network/play/server/S31PacketWindowProperty	gp
net/minecraft/dispenser/IBehaviorDispenseItem$1	cq
net/minecraft/block/BlockTrapDoor	aoe
net/minecraft/block/BlockCrops	akf
net/minecraft/item/ItemDoor	ach
net/minecraft/enchantment/EnchantmentLootBonus	agg
net/minecraft/client/resources/data/PackMetadataSection	bsg
net/minecraft/client/gui/GuiOptionsRowList	bck
net/minecraft/client/gui/GuiResourcePackAvailable	bgj
net/minecraft/client/particle/EntityLargeExplodeFX	bki
net/minecraft/client/renderer/entity/RendererLivingEntity	boh
net/minecraft/client/util/JsonException$1	lc
net/minecraft/network/play/server/S01PacketJoinGame	hd
net/minecraft/util/StringTranslate	de
net/minecraft/entity/passive/EntityHorse$GroupData	wk
net/minecraft/world/gen/feature/WorldGenMelon	asc
net/minecraft/block/BlockLeavesBase	aod
net/minecraft/world/gen/structure/StructureVillagePieces$Path	awb
net/minecraft/network/rcon/RConThreadMain	pa
net/minecraft/world/gen/structure/StructureBoundingBox	asv
net/minecraft/tileentity/TileEntityChest	aow
net/minecraft/block/BlockFalling	akx
net/minecraft/item/ItemHangingEntity	acz
net/minecraft/world/GameRules	agy
net/minecraft/block/material/Material$1	awu
net/minecraft/client/gui/GuiFlatPresets$LayerItem	bdr
net/minecraft/server/integrated/IntegratedServer$1	bsy
net/minecraft/client/renderer/entity/RenderIronGolem	boz
net/minecraft/entity/item/EntityMinecartHopper	xr
net/minecraft/util/CryptManager	pt
net/minecraft/server/dedicated/DedicatedServer$1	lu
net/minecraft/network/play/server/S3DPacketDisplayScoreboard	hv
net/minecraft/nbt/NBTTagShort	dw
net/minecraft/world/gen/structure/StructureNetherBridgePieces$Corridor3	atj
net/minecraft/tileentity/TileEntityMobSpawner$1	apk
net/minecraft/block/BlockHardenedClay	all
net/minecraft/item/ItemPickaxe	adn
net/minecraft/world/WorldType	ahm
net/minecraft/client/audio/SoundManager$2$1	btm
net/minecraft/client/shader/ShaderLinkHelper	bpn
net/minecraft/client/gui/GuiFlatPresets	bdq
net/minecraft/client/model/ModelLeashKnot	bhp
net/minecraft/client/renderer/WorldRenderer	blo
net/minecraft/entity/monster/EntityMagmaCube	yf
net/minecraft/entity/ai/EntityAIFollowOwner	ug
net/minecraft/util/MathHelper	qh
net/minecraft/network/play/server/S0DPacketCollectItem	ij
net/minecraft/network/NetworkManager$1	ek
net/minecraft/command/CommandDefaultGameMode	al
net/minecraft/item/ItemSkull	aeb
net/minecraft/inventory/ICrafting	aac
net/minecraft/world/biome/BiomeDecorator	aia
net/minecraft/crash/CrashReport$1	c
net/minecraft/client/stream/BroadcastController	bua
net/minecraft/client/renderer/texture/TextureMap$2	bqb
net/minecraft/scoreboard/ScoreDummyCriteria	baf
net/minecraft/client/gui/GuiMainMenu	bee
net/minecraft/client/renderer/ImageBufferDownload	bmc
net/minecraft/entity/monster/EntityGiantZombie	ye
net/minecraft/inventory/InventoryEnderChest	aav
net/minecraft/util/Util$EnumOS	v
net/minecraft/client/Minecraft$2	bay
net/minecraft/client/gui/inventory/GuiContainer	bex
net/minecraft/client/renderer/culling/ICamera	bmv
net/minecraft/command/CommandSpreadPlayers$Position	bs
net/minecraft/entity/player/InventoryPlayer	yx
net/minecraft/entity/ai/EntityAIOpenDoor	uy
net/minecraft/world/WorldProviderSurface	aqq
net/minecraft/block/BlockPotato	amr
net/minecraft/world/biome/BiomeGenSavanna	ais
net/minecraft/world/gen/structure/StructureStrongholdPieces$LeftTurn	aup
net/minecraft/world/chunk/storage/AnvilSaveConverter$1	ayo
net/minecraft/client/settings/GameSettings$Options	bbm
net/minecraft/realms/RealmsConnect$1	bus
net/minecraft/client/resources/FoliageColorReloadListener	bqt
net/minecraft/entity/projectile/EntityEgg	zl
net/minecraft/entity/ai/EntityAIDefendVillage	vm
net/minecraft/util/CombatTracker	rn
net/minecraft/server/network/NetHandlerLoginServer$1	no
net/minecraft/network/handshake/client/C00Handshake	jp
net/minecraft/util/ChatComponentText	fq
net/minecraft/command/CommandSpreadPlayers	br
net/minecraft/world/gen/feature/WorldGenForest	are
net/minecraft/block/BlockRedstoneRepeater	anf
net/minecraft/item/ItemReed	abi
net/minecraft/item/crafting/ShapedRecipes	afh
net/minecraft/block/BlockBeacon	ajg
net/minecraft/world/gen/structure/StructureStrongholdPieces$Stronghold$Door	avd
net/minecraft/world/storage/ISaveHandler	azc
net/minecraft/client/resources/SimpleReloadableResourceManager$1	brh
net/minecraft/client/gui/inventory/CreativeCrafting	bfk
net/minecraft/client/multiplayer/WorldClient$4	bjj
net/minecraft/client/renderer/entity/RenderCreeper	bni
net/minecraft/village/Village$VillageAgressor	wa
net/minecraft/entity/Entity$1	sb
net/minecraft/server/management/PreYggdrasilConverter$3	oc
net/minecraft/network/ServerStatusResponse$PlayerCountData$Serializer	kd
net/minecraft/network/play/server/S25PacketBlockBreakAnim	ge
net/minecraft/command/SyntaxErrorException	cf
net/minecraft/block/BlockStoneSlab	any
net/minecraft/block/BlockCocoa	ajz
net/minecraft/world/storage/WorldInfo$9	azb
net/minecraft/network/rcon/RConConsoleSource	ov
net/minecraft/init/Bootstrap$5$1	kw
net/minecraft/network/play/server/S21PacketChunkData	gx
net/minecraft/dispenser/PositionImpl	cy
net/minecraft/item/ItemExpBottle	acp
net/minecraft/client/renderer/entity/RenderPlayer	bop
net/minecraft/world/gen/feature/WorldGenIceSpike	arw
net/minecraft/block/BlockButtonStone	anx
net/minecraft/world/gen/structure/StructureVillagePieces$Hall	avv
net/minecraft/util/MovingObjectPosition	azu
net/minecraft/client/gui/ScreenChatOptions	bcs
net/minecraft/client/gui/stream/GuiStreamUnavailable$Reason	bgr
net/minecraft/client/particle/EffectRenderer$3	bkq
net/minecraft/nbt/NBTTagFloat	dm
net/minecraft/entity/passive/EntitySquid	ws
net/minecraft/entity/item/EntityItemFrame	st
net/minecraft/network/rcon/RConUtils	ou
net/minecraft/world/gen/feature/WorldGenSavannaTree	ask
net/minecraft/block/BlockPressurePlateWeighted	aol
net/minecraft/block/BlockDispenser	akm
net/minecraft/item/ItemEnderPearl	aco
net/minecraft/village/MerchantRecipe	agn
net/minecraft/world/gen/NoiseGeneratorImproved	awj
net/minecraft/client/gui/GuiScreenAddServer	bdg
net/minecraft/client/audio/MovingSoundMinecartRiding	bsn
net/minecraft/client/renderer/entity/RenderPig	boo
net/minecraft/entity/effect/EntityWeatherEffect	xg
net/minecraft/entity/ai/attributes/IAttribute	th
net/minecraft/stats/StatBase$1	pi
net/minecraft/server/MinecraftServer$3	lj
net/minecraft/network/play/server/S39PacketPlayerAbilities	hk
net/minecraft/nbt/NBTTagEnd	dl
net/minecraft/block/BlockFenceGate	ala
net/minecraft/item/Item$ToolMaterial	adc
net/minecraft/world/World	ahb
net/minecraft/client/network/LanServerDetector$LanServer	btb
net/minecraft/client/renderer/entity/RenderWither	bpc
net/minecraft/client/gui/GuiDisconnected	bdf
net/minecraft/client/model/ModelBoat	bhe
net/minecraft/client/particle/EntityDiggingFX	bld
net/minecraft/entity/monster/EntityCreeper	xz
net/minecraft/command/ICommand	aa
net/minecraft/block/BlockLeaves	alt
net/minecraft/item/ItemSeedFood	adv
net/minecraft/world/biome/BiomeGenBase	ahu
net/minecraft/client/audio/ISoundEventAccessor	btu
net/minecraft/client/renderer/texture/Stitcher	bpv
net/minecraft/client/gui/GuiSelectWorld$List	bdy
net/minecraft/client/model/ModelSheep1	bhx
net/minecraft/client/renderer/EntityRenderer$3	blw
net/minecraft/server/management/PlayerManager	mq
net/minecraft/network/play/client/C01PacketChatMessage	ir
net/minecraft/network/EnumConnectionState$1	es
net/minecraft/command/CommandGive	at
net/minecraft/entity/monster/EntityCaveSpider	xy
net/minecraft/item/ItemLilyPad	aej
net/minecraft/inventory/SlotFurnace	aak
net/minecraft/crash/CrashReportCategory	k
net/minecraft/world/gen/structure/StructureNetherBridgePieces$NetherStalkRoom	atq
net/minecraft/block/BlockPistonMoving	apr
net/minecraft/world/gen/layer/GenLayer$2	axp
net/minecraft/client/renderer/GLAllocation	ban
net/minecraft/client/gui/achievement/GuiStats$StatsGeneral	bem
net/minecraft/client/model/ModelZombieVillager	bil
net/minecraft/client/renderer/tileentity/TileEntityRendererDispatcher	bmk
net/minecraft/command/server/CommandSaveAll	bh
net/minecraft/entity/monster/EntitySlime	ym
net/minecraft/entity/ai/EntityAIWatchClosest	un
net/minecraft/world/WorldManager	mp
net/minecraft/world/chunk/storage/ChunkLoader	aqf
net/minecraft/block/BlockNetherrack	amg
net/minecraft/item/EnumAction	aei
net/minecraft/world/biome/BiomeGenForest$2	aih
net/minecraft/world/gen/structure/ComponentScatteredFeaturePieces$Feature	aue
net/minecraft/pathfinding/Path	ayd
net/minecraft/client/Minecraft$5	bbb
net/minecraft/client/gui/inventory/GuiBeacon$CancelButton	bfa
net/minecraft/client/stream/ChatController$ChatListener	buh
net/minecraft/client/renderer/texture/TextureUtil	bqi
net/minecraft/entity/player/EntityPlayer$EnumStatus	za
net/minecraft/entity/ai/EntityAILookIdle	vb
net/minecraft/inventory/IInvBasic	rc
net/minecraft/network/NetworkSystem$1	nd
net/minecraft/network/play/client/C03PacketPlayer$C04PacketPlayerPosition	je
net/minecraft/util/ChatComponentStyle$1	ff
net/minecraft/world/gen/MapGenCavesHell	aqy
net/minecraft/block/BlockRedstoneOre	amz
net/minecraft/world/storage/WorldInfo$4	ayw
net/minecraft/inventory/AnimalChest	zt
net/minecraft/entity/ai/EntityAITarget	vu
net/minecraft/potion/Potion	rv
net/minecraft/server/management/PlayerProfileCache$Serializer	nw
net/minecraft/network/login/client/C01PacketEncryptionResponse	jx
net/minecraft/network/play/server/S2CPacketSpawnGlobalEntity	fy
net/minecraft/command/CommandTime	bz
net/minecraft/block/BlockSnow	ann
net/minecraft/item/ItemCoal	abq
net/minecraft/enchantment/EnchantmentArrowKnockback	afp
net/minecraft/block/IGrowable	ajo
net/minecraft/client/resources/I18n	brp
net/minecraft/world/storage/WorldInfo$3	ayv
net/minecraft/util/Session$Type	bbt
net/minecraft/client/gui/GuiHopper	bfs
